request_id,amount_safe_to_pay,affordability_status,recommended_payment_method,payment_plan,earliest_date_for_full_payment,spending_changes_needed,decision_explanation
request_193,33.62,affordable_with_plan,installments,2024-03-21:420.23|2024-04-21:420.23|2024-05-22:420.23,2024-04-15,none,"EUR 33.62 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 1000 (projected low EUR 1033.62). A material obligation is Landlord standing order: EUR 429 on 2024-04-02. Confirmed forecast income includes EUR 1750.32 on 2024-03-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 1260.69, and fee EUR 48.49; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2024-04-15. This preserves the user's stated priorities: education, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_194,33083.27,affordable_later,wait,2025-10-23:132800,2025-10-23,none,"INR 33083.27 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above INR 113600 (projected low INR 146683.28). A material obligation is Monthly rent: INR 40200 on 2025-09-03. Confirmed forecast income includes INR 137000 on 2025-08-23; pending credits are excluded. Waiting uses the confirmed INR 137000 inflow on 2025-10-23 before the full payment. A single full payment first becomes safe on 2025-10-23. This preserves the user's stated priorities: healthcare, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_195,965.94,affordable_with_plan,installments,2026-01-09:405.74|2026-02-08:405.74|2026-03-10:405.74,2026-02-15,reduce_to:event_17955:12,"EUR 965.94 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 700 (projected low EUR 733.37). A material obligation is Residential rent payment: EUR 400.4 on 2026-02-04. Confirmed forecast income includes EUR 1222.65 on 2026-01-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 1217.22, and fee EUR 46.82; it is the highest-ranked safe eligible offer. The 1 authorized flexible-spending adjustment(s) save about EUR 12 per recurrence (reduce to EUR 12 Streaming subscription) and are minimal for this plan. A single full payment first becomes safe on 2026-02-15. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_196,762.3,affordable_now,full_payment,2024-06-03:762.30,2024-06-03,none,"EUR 762.3 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above EUR 500 (projected low EUR 664.77). A material obligation is Residential rent payment: EUR 248.6 on 2024-07-01. Confirmed forecast income includes EUR 797.72 on 2024-06-15; pending credits are excluded. This preserves the user's stated priorities: debt repayment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_197,50939000,affordable_with_plan,installments,2025-11-19:17658853.33|2025-12-17:17658853.33|2026-01-14:17658853.33,2025-11-05,none,"IDR 50939000 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above IDR 26245900 (projected low IDR 27826624.08). A material obligation is Landlord standing order: IDR 11191000 on 2025-12-02. Confirmed forecast income includes IDR 38190000 on 2025-11-15; pending credits are excluded. This exact provider offer has 3 payments, total cost IDR 52976559.99, and fee IDR 2037559.99; it is the highest-ranked safe eligible offer. This preserves the user's stated priorities: education, debt repayment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_198,185800,affordable_now,full_payment,2026-07-07:185800,2026-07-07,none,"INR 185800 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above INR 124300 (projected low INR 157332.65). A material obligation is Home association fee: INR 17550 on 2026-08-04. Confirmed forecast income includes INR 171040.53 on 2026-07-15; pending credits are excluded. This preserves the user's stated priorities: healthcare, retirement investment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_199,23674000,affordable_with_plan,installments,2024-09-07:8206986.67|2024-10-08:8206986.67|2024-11-08:8206986.67,2024-09-04,none,"IDR 23674000 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above IDR 25359500 (projected low IDR 26301072.99). A material obligation is Shared housing rent: IDR 10070000 on 2024-09-04. This exact provider offer has 3 payments, total cost IDR 24620960.01, and fee IDR 946960.01; it is the highest-ranked safe eligible offer. This preserves the user's stated priorities: education, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_200,21717000,affordable_now,full_payment,2025-02-06:21717000,2025-02-06,none,"IDR 21717000 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above IDR 20114600 (projected low IDR 24351759.97). A material obligation is Building maintenance payment: IDR 2346500 on 2025-03-02. Confirmed forecast income includes IDR 22610000 on 2025-02-15; pending credits are excluded. This preserves the user's stated priorities: education, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_201,23122198.11,affordable_with_plan,full_payment,2026-04-03:23997000,,stop:event_18493,"IDR 23122198.11 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above IDR 17304500 (projected low IDR 17632398.12). A material obligation is Apartment rent transfer: IDR 6251000 on 2026-05-02. The 1 authorized flexible-spending adjustment(s) save about IDR 400900 per recurrence (stop Streaming subscription) and are minimal for this plan. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_202,123900,affordable_now,full_payment,2024-12-05:123900,2024-12-05,none,"INR 123900 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above INR 147800 (projected low INR 166645.66). A material obligation is Residential rent payment: INR 58300 on 2025-01-03. Confirmed forecast income includes INR 180000 on 2024-12-15; pending credits are excluded. This preserves the user's stated priorities: healthcare, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_203,1442.1,affordable_with_plan,installments,2025-05-10:499.93|2025-06-07:499.93|2025-07-05:499.93,2025-05-07,none,"EUR 1442.1 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 1400 (projected low EUR 7353.26). A material obligation is Shared housing rent: EUR 800.8 on 2025-06-04. Confirmed forecast income includes EUR 580.32 on 2025-05-12; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 1499.79, and fee EUR 57.69; it is the highest-ranked safe eligible offer. This preserves the user's stated priorities: education, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_204,572.05,affordable_later,wait,2026-01-15:588.74,2026-01-15,none,"EUR 572.05 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above EUR 1300 (projected low EUR 1415.65). A material obligation is Residential rent payment: EUR 628.1 on 2026-02-01. Confirmed forecast income includes EUR 1941.41 on 2026-01-15; pending credits are excluded. Waiting uses the confirmed EUR 1941.41 inflow on 2026-01-15 before the full payment. A single full payment first becomes safe on 2026-01-15. This preserves the user's stated priorities: education, debt repayment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_205,10621000,affordable_now,full_payment,2024-03-06:10621000,2024-03-06,none,"IDR 10621000 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above IDR 13994300 (projected low IDR 15505567.74). A material obligation is Apartment rent transfer: IDR 5871000 on 2024-04-02. Confirmed forecast income includes IDR 18240000 on 2024-03-15; pending credits are excluded. This preserves the user's stated priorities: emergency savings, housing. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_206,1404.7,affordable_with_plan,installments,2025-08-03:486.96|2025-08-31:486.96|2025-09-28:486.96,2025-08-03,none,"EUR 1404.7 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 900 (projected low EUR 4083.92). A material obligation is Apartment rent transfer: EUR 452.1 on 2025-08-03. Confirmed forecast income includes EUR 648.68 on 2025-08-08; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 1460.88, and fee EUR 56.18; it is the highest-ranked safe eligible offer. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_207,4516.75,affordable_later,wait,2026-07-15:11830,2026-07-15,none,"ZAR 4516.75 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above ZAR 13600 (projected low ZAR 15402.95). A material obligation is Property maintenance contribution: ZAR 2453 on 2026-07-05. Confirmed forecast income includes ZAR 21120 on 2026-07-15; pending credits are excluded. Waiting uses the confirmed ZAR 21120 inflow on 2026-07-15 before the full payment. A single full payment first becomes safe on 2026-07-15. This preserves the user's stated priorities: healthcare, retirement investment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_208,3040802.27,affordable_later,wait,2024-06-15:4413000,2024-06-15,none,"IDR 3040802.27 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above IDR 10470700 (projected low IDR 12278719.22). A material obligation is Monthly rent: IDR 3097000 on 2024-07-01. Confirmed forecast income includes IDR 13870000 on 2024-06-15; pending credits are excluded. Waiting uses the confirmed IDR 13870000 inflow on 2024-06-15 before the full payment. A single full payment first becomes safe on 2024-06-15. This preserves the user's stated priorities: emergency savings, housing. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_209,1660.21,not_affordable,not_recommended,none,,none,"Only ZAR 1660.21 is safe today; no eligible plan can finish ZAR 56914 by 2025-11-25 while preserving the minimum balance of ZAR 18400. Baseline 90-day low: ZAR 20060.21 on 2025-11-14. A material obligation is Property maintenance contribution: ZAR 2409 on 2025-12-03. This is a forecast, not a guarantee of future cash flow."
request_210,826.6,affordable_with_plan,partial_payment,2026-04-06:826.60|2026-04-15:533.42,2026-04-15,none,"USD 826.6 is safe to pay today before optional cuts. The recommended partial payment keeps the 90-day balance at or above USD 2000 (projected low USD 2000.01). A material obligation is Shared housing rent: USD 673.2 on 2026-05-03. Confirmed forecast income includes USD 2916 on 2026-04-15; pending credits are excluded. A single full payment first becomes safe on 2026-04-15. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_211,252.01,affordable_later,wait,2024-11-15:1788.60,2024-11-15,none,"EUR 252.01 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above EUR 1500 (projected low EUR 1752.01). A material obligation is Apartment rent transfer: EUR 460.9 on 2024-09-04. Confirmed forecast income includes EUR 1867.96 on 2024-09-15; pending credits are excluded. Waiting uses the confirmed EUR 1867.96 inflow on 2024-11-15 before the full payment. A single full payment first becomes safe on 2024-11-15. This preserves the user's stated priorities: education, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_212,5554894.6,not_affordable,not_recommended,none,,none,"Only IDR 5554894.6 is safe today; no eligible plan can finish IDR 71934000 by 2025-02-28 while preserving the minimum balance of IDR 29579800. Baseline 90-day low: IDR 35134694.61 on 2025-02-12. A material obligation is Apartment rent transfer: IDR 7600000 on 2025-03-01. This is a forecast, not a guarantee of future cash flow."
request_213,2375.43,not_affordable,not_recommended,none,,none,"Only USD 2375.43 is safe today; no eligible plan can finish USD 3362.4 by 2026-03-22 while preserving the minimum balance of USD 2100. Baseline 90-day low: USD 4475.44 on 2026-04-07. A material obligation is Residential rent payment: USD 842.4 on 2026-02-02. This is a forecast, not a guarantee of future cash flow."
request_214,41113.72,affordable_with_plan,partial_payment,2024-12-04:41113.72|2024-12-15:28636.28,2024-12-15,none,"INR 41113.72 is safe to pay today before optional cuts. The recommended partial payment keeps the 90-day balance at or above INR 174900 (projected low INR 174900.01). A material obligation is Apartment rent transfer: INR 69100 on 2025-01-03. Confirmed forecast income includes INR 235022.39 on 2024-12-15; pending credits are excluded. A single full payment first becomes safe on 2024-12-15. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_215,29986,affordable_with_plan,installments,2025-05-09:10395.15|2025-06-06:10395.15|2025-07-04:10395.15,2025-05-06,none,"ZAR 29986 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above ZAR 15700 (projected low ZAR 29389.85). A material obligation is Monthly rent: ZAR 6270 on 2025-06-04. Confirmed forecast income includes ZAR 5443.85 on 2025-05-12; pending credits are excluded. This exact provider offer has 3 payments, total cost ZAR 31185.45, and fee ZAR 1199.45; it is the highest-ranked safe eligible offer. This preserves the user's stated priorities: education, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_216,483.08,affordable_later,wait,2026-09-15:3332.40,2026-09-15,none,"USD 483.08 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above USD 1800 (projected low USD 2283.08). A material obligation is Home repair reserve: USD 194 on 2026-08-02. Confirmed forecast income includes USD 2332.14 on 2026-07-15; pending credits are excluded. Waiting uses the confirmed USD 2424 inflow on 2026-09-15 before the full payment. A single full payment first becomes safe on 2026-09-15. This preserves the user's stated priorities: healthcare, retirement investment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_217,19583.39,affordable_with_plan,installments,2024-03-19:12889.07|2024-04-19:12889.07|2024-05-20:12889.07,2024-05-15,none,"ZAR 19583.39 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above ZAR 26800 (projected low ZAR 27506.09). A material obligation is Landlord standing order: ZAR 10472 on 2024-04-02. Confirmed forecast income includes ZAR 35420 on 2024-03-15; pending credits are excluded. This exact provider offer has 3 payments, total cost ZAR 38667.21, and fee ZAR 1487.21; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2024-05-15. This preserves the user's stated priorities: emergency savings, housing. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_218,24611852.51,affordable_with_plan,installments,2025-08-07:21195893.33|2025-09-04:21195893.33|2025-10-02:21195893.33,2025-09-15,none,"IDR 24611852.51 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above IDR 34477200 (projected low IDR 37893159.18). A material obligation is Building maintenance payment: IDR 3800000 on 2025-09-04. Confirmed forecast income includes IDR 47368035.05 on 2025-08-15; pending credits are excluded. This exact provider offer has 3 payments, total cost IDR 63587679.99, and fee IDR 2445679.99; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2025-09-15. This preserves the user's stated priorities: education, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_219,711.17,affordable_with_plan,installments,2026-04-07:580.01|2026-05-07:580.01|2026-06-06:580.01,2026-05-15,none,"EUR 711.17 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 1100 (projected low EUR 1192.82). A material obligation is Residential rent payment: EUR 650.1 on 2026-04-04. Confirmed forecast income includes EUR 1867.96 on 2026-04-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 1740.03, and fee EUR 66.93; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2026-05-15. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_220,72.33,not_affordable,not_recommended,none,,none,"Only EUR 72.33 is safe today; no eligible plan can finish EUR 3118.5 by 2024-07-03 while preserving the minimum balance of EUR 1100. Baseline 90-day low: EUR 1172.34 on 2024-06-13. A material obligation is Shared housing rent: EUR 309.1 on 2024-07-01. This is a forecast, not a guarantee of future cash flow."
request_221,109800,affordable_now,full_payment,2025-11-03:109800,2025-11-03,none,"INR 109800 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above INR 81500 (projected low INR 102788.51). A material obligation is Landlord standing order: INR 29300 on 2025-12-02. Confirmed forecast income includes INR 113253.78 on 2025-11-15; pending credits are excluded. This preserves the user's stated priorities: healthcare, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_222,34078,affordable_now,full_payment,2026-01-05:34078,2026-01-05,none,"ZAR 34078 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above ZAR 27300 (projected low ZAR 81933.08). A material obligation is Shared housing rent: ZAR 8404 on 2026-02-03. Confirmed forecast income includes ZAR 13581.7 on 2026-01-08; pending credits are excluded. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_223,898.7,affordable_now,full_payment,2024-09-07:898.70,2024-09-07,none,"EUR 898.7 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above EUR 800 (projected low EUR 997.42). A material obligation is Monthly rent: EUR 342.1 on 2024-10-04. Confirmed forecast income includes EUR 1309 on 2024-09-15; pending credits are excluded. This preserves the user's stated priorities: debt repayment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_224,10063394.35,affordable_with_plan,partial_payment,2025-02-04:10063394.35|2025-02-15:263605.65,2025-02-15,none,"IDR 10063394.35 is safe to pay today before optional cuts. The recommended partial payment keeps the 90-day balance at or above IDR 22187600 (projected low IDR 22187600). A material obligation is Landlord standing order: IDR 9310000 on 2025-03-01. Confirmed forecast income includes IDR 34799972.26 on 2025-02-15; pending credits are excluded. A single full payment first becomes safe on 2025-02-15. This preserves the user's stated priorities: education, debt repayment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_225,9590423.2,affordable_with_plan,installments,2026-07-20:7647120|2026-08-19:7647120|2026-09-18:7647120,2026-09-15,reduce_to:event_20649:314450,"IDR 9590423.2 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above IDR 17670700 (projected low IDR 17986763.38). A material obligation is Residential rent payment: IDR 7107520 on 2026-08-02. Confirmed forecast income includes IDR 24890000 on 2026-07-15; pending credits are excluded. This exact provider offer has 3 payments, total cost IDR 22941360, and fee IDR 882360; it is the highest-ranked safe eligible offer. The 1 authorized flexible-spending adjustment(s) save about IDR 314450 per recurrence (reduce to IDR 314450 Streaming subscription) and are minimal for this plan. A single full payment first becomes safe on 2026-09-15. This preserves the user's stated priorities: emergency savings, housing. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_226,157000,affordable_now,full_payment,2024-12-03:157000,2024-12-03,none,"INR 157000 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above INR 209400 (projected low INR 238326.07). A material obligation is Shared housing rent: INR 82200 on 2024-12-03. Confirmed forecast income includes INR 377000 on 2024-12-15; pending credits are excluded. This preserves the user's stated priorities: emergency savings, housing. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_227,7567.26,not_affordable,not_recommended,none,,none,"Only INR 7567.26 is safe today; no eligible plan can finish INR 259700 by 2025-06-20 while preserving the minimum balance of INR 62900. Baseline 90-day low: INR 70467.26 on 2025-05-14. A material obligation is Property maintenance contribution: INR 10250 on 2025-05-05. This is a forecast, not a guarantee of future cash flow."
request_228,1601201.62,not_affordable,not_recommended,none,,none,"Only IDR 1601201.62 is safe today; no eligible plan can finish IDR 63327000 by 2026-04-30 while preserving the minimum balance of IDR 26191200. Baseline 90-day low: IDR 27792401.62 on 2026-04-13. A material obligation is Shared housing rent: IDR 7049000 on 2026-05-01. This is a forecast, not a guarantee of future cash flow."
request_229,434.66,affordable_with_plan,installments,2024-03-18:529.29|2024-04-18:529.29|2024-05-19:529.29,2024-05-15,none,"EUR 434.66 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 1000 (projected low EUR 1037.73). A material obligation is Apartment rent transfer: EUR 366.3 on 2024-04-02. Confirmed forecast income includes EUR 1298 on 2024-03-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 1587.87, and fee EUR 61.07; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2024-05-15. This preserves the user's stated priorities: education, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_230,3537.6,affordable_now,full_payment,2025-08-06:3537.60,2025-08-06,none,"EUR 3537.6 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above EUR 2000 (projected low EUR 3966.15). A material obligation is Apartment rent transfer: EUR 891 on 2025-09-03. Confirmed forecast income includes EUR 2827 on 2025-08-15; pending credits are excluded. This preserves the user's stated priorities: healthcare, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_231,30710.56,affordable_with_plan,installments,2026-01-06:12378.08|2026-02-05:12378.08|2026-03-07:12378.08,2026-02-15,stop:event_21223,"ZAR 30710.56 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above ZAR 24300 (projected low ZAR 24587.24). A material obligation is Residential rent payment: ZAR 14168 on 2026-01-04. Confirmed forecast income includes ZAR 44000 on 2026-01-15; pending credits are excluded. This exact provider offer has 3 payments, total cost ZAR 37134.24, and fee ZAR 1428.24; it is the highest-ranked safe eligible offer. The 1 authorized flexible-spending adjustment(s) save about ZAR 221.1 per recurrence (stop Shared storage plan) and are minimal for this plan. A single full payment first becomes safe on 2026-02-15. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_232,631.97,not_affordable,not_recommended,none,,none,"Only EUR 631.97 is safe today; no eligible plan can finish EUR 1970.1 by 2024-08-15 while preserving the minimum balance of EUR 2400. Baseline 90-day low: EUR 3031.97 on 2024-07-14. A material obligation is Landlord standing order: EUR 873.4 on 2024-07-01. This is a forecast, not a guarantee of future cash flow."
request_233,3738334.07,affordable_with_plan,partial_payment,2025-11-07:3738334.07|2025-11-15:2502665.93,2025-11-15,none,"IDR 3738334.07 is safe to pay today before optional cuts. The recommended partial payment keeps the 90-day balance at or above IDR 10365700 (projected low IDR 10365700.01). A material obligation is Shared housing rent: IDR 3895000 on 2025-12-02. Confirmed forecast income includes IDR 16910000 on 2025-11-15; pending credits are excluded. A single full payment first becomes safe on 2025-11-15. This preserves the user's stated priorities: education, debt repayment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_234,183.18,affordable_later,wait,2026-09-15:1213.30,2026-09-15,none,"EUR 183.18 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above EUR 700 (projected low EUR 883.19). A material obligation is Home association fee: EUR 86 on 2026-07-04. Confirmed forecast income includes EUR 913 on 2026-07-15; pending credits are excluded. Waiting uses the confirmed EUR 913 inflow on 2026-09-15 before the full payment. A single full payment first becomes safe on 2026-09-15. This preserves the user's stated priorities: healthcare, retirement investment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_235,967.2,affordable_now,full_payment,2024-09-06:967.20,2024-09-06,none,"USD 967.2 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above USD 700 (projected low USD 820.61). A material obligation is Residential rent payment: USD 224.4 on 2024-10-04. Confirmed forecast income includes USD 1019.15 on 2024-09-15; pending credits are excluded. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_236,5830036.96,not_affordable,not_recommended,none,,none,"Only IDR 5830036.96 is safe today; no eligible plan can finish IDR 52383000 by 2025-02-23 while preserving the minimum balance of IDR 16768600. Baseline 90-day low: IDR 22598636.97 on 2025-02-13. A material obligation is Home repair reserve: IDR 2584000 on 2025-03-02. This is a forecast, not a guarantee of future cash flow."
request_237,22228678.74,affordable_with_plan,full_payment,2026-04-05:23826000,,reduce_to:event_21813:548720,"IDR 22228678.74 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above IDR 22431500 (projected low IDR 23327779.26). A material obligation is Shared housing rent: IDR 7695000 on 2026-05-02. The 1 authorized flexible-spending adjustment(s) save about IDR 831200.17 per recurrence (reduce to IDR 548720 Clothing and household items) and are minimal for this plan. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_238,663.6,affordable_with_plan,installments,2024-12-07:230.05|2025-01-07:230.05|2025-02-07:230.05,2024-12-07,none,"USD 663.6 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above USD 700 (projected low USD 1414.77). A material obligation is Monthly rent: USD 205.2 on 2025-01-03. Confirmed forecast income includes USD 847.5 on 2024-12-15; pending credits are excluded. This exact provider offer has 3 payments, total cost USD 690.15, and fee USD 26.55; it is the highest-ranked safe eligible offer. This preserves the user's stated priorities: education, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_239,642,affordable_now,full_payment,2025-05-04:642,2025-05-04,none,"USD 642 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above USD 600 (projected low USD 654.44). A material obligation is Landlord standing order: USD 321.6 on 2025-05-04. Confirmed forecast income includes USD 929 on 2025-05-15; pending credits are excluded. This preserves the user's stated priorities: healthcare, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_240,13746.7,not_affordable,not_recommended,none,,none,"Only INR 13746.7 is safe today; no eligible plan can finish INR 101200 by 2026-03-20 while preserving the minimum balance of INR 52800. Baseline 90-day low: INR 66546.71 on 2026-01-12. A material obligation is Residential rent payment: INR 16100 on 2026-02-01. This is a forecast, not a guarantee of future cash flow."
request_241,21052000,affordable_with_plan,installments,2024-03-17:7298026.67|2024-04-17:7298026.67|2024-05-18:7298026.67,2024-03-03,none,"IDR 21052000 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above IDR 19252000 (projected low IDR 20888841.89). A material obligation is Residential rent payment: IDR 7182000 on 2024-04-02. This exact provider offer has 3 payments, total cost IDR 21894080.01, and fee IDR 842080.01; it is the highest-ranked safe eligible offer. This preserves the user's stated priorities: debt repayment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_242,27.28,not_affordable,not_recommended,none,,none,"Only EUR 27.28 is safe today; no eligible plan can finish EUR 1966.8 by 2025-08-25 while preserving the minimum balance of EUR 600. Baseline 90-day low: EUR 627.29 on 2025-08-14. A material obligation is Shared housing rent: EUR 270.6 on 2025-09-03. This is a forecast, not a guarantee of future cash flow."
request_243,17468,affordable_now,full_payment,2026-07-07:17468,2026-07-07,none,"ZAR 17468 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above ZAR 19900 (projected low ZAR 22977.58). A material obligation is Property maintenance contribution: ZAR 2343 on 2026-08-05. Confirmed forecast income includes ZAR 23450.76 on 2026-07-15; pending credits are excluded. This preserves the user's stated priorities: healthcare, retirement investment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_244,49918,affordable_now,full_payment,2024-06-04:49918,2024-06-04,none,"ZAR 49918 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above ZAR 45900 (projected low ZAR 56843.24). A material obligation is Residential rent payment: ZAR 18106 on 2024-07-01. Confirmed forecast income includes ZAR 54615.89 on 2024-06-15; pending credits are excluded. This preserves the user's stated priorities: education, debt repayment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_245,24005.91,affordable_later,wait,2026-01-15:128500,2026-01-15,none,"INR 24005.91 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above INR 94600 (projected low INR 112676.89). A material obligation is Monthly rent: INR 35400 on 2025-12-02. Confirmed forecast income includes INR 136826.81 on 2025-11-15; pending credits are excluded. Waiting uses the confirmed INR 135904.58 inflow on 2026-01-15 before the full payment. A single full payment first becomes safe on 2026-01-15. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_246,64086,affordable_with_plan,installments,2026-04-03:22216.48|2026-05-03:22216.48|2026-06-02:22216.48,2026-04-03,none,"ZAR 64086 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above ZAR 39300 (projected low ZAR 149227.35). A material obligation is Residential rent payment: ZAR 14234 on 2026-04-03. Confirmed forecast income includes ZAR 50160 on 2026-04-15; pending credits are excluded. This exact provider offer has 3 payments, total cost ZAR 66649.44, and fee ZAR 2563.44; it is the highest-ranked safe eligible offer. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_247,1059.3,affordable_now,full_payment,2024-09-05:1059.30,2024-09-05,none,"EUR 1059.3 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above EUR 1300 (projected low EUR 1344.02). A material obligation is Landlord standing order: EUR 434.5 on 2024-10-04. Confirmed forecast income includes EUR 1516.56 on 2024-09-15; pending credits are excluded. This preserves the user's stated priorities: education, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
